PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,product_inbox,product_gtin,rrp,handling_days,PRODUCT_LOCATION,variant_group_id,variant_group_title,variant_facet_type,variant_facet_group,variant_facet_value
[KG]/[C5] E0-06-05,Apple AirTag Silicone Case Protective Cover Location Tracker Keychain Holder Sleeve (Red),Generic,kogan:39428,20,5.59,0,https://i.ebayimg.com/images/g/~tgAAOSwtiJk1Oya/s-l1600.jpg | https://i.ebayimg.com/images/g/dzMAAOSw7-Rk1Oxf/s-l1600.jpg | https://i.ebayimg.com/images/g/KU0AAOSwEJ5k1Oxg/s-l1600.jpg | https://i.ebayimg.com/images/g/WMcAAOSw1~dk1Oxe/s-l1600.jpg | https://i.ebayimg.com/images/g/CJAAAOSwFQ5k1Oxd/s-l1600.jpg,"- AirTag Silicone Case Cover

- Designed specifically for Apple AirTag.

- Made from high-quality silicone material, providing a soft and flexible protective layer for the AirTag.

- The case cover is custom-fit for the AirTag, ensuring a snug and secure fit.

- Protects the AirTag from scratches, scuffs, and minor impacts.

- Features a keychain holder, allowing you to easily attach the AirTag to your keys, bag, or other belongings.

- The silicone case cover provides full coverage for the AirTag, including the front and back.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The case cover does not interfere with the AirTag's functionality, allowing it to work effectively for item tracking purposes.

- The silicone material offers a non-slip surface, preventing the AirTag from slipping out of place.

- Comes in various colors, allowing you to choose the one that matches your style or preferences.

- Lightweight and portable, adding minimal bulk to the AirTag and your belongings.

- The AirTag Silicone Case Cover is a practical and stylish solution to protect and personalize your AirTag while adding convenience with its keychain holder, making it easy to keep track of your valuables with Apple's item tracking technology.",1x AirTag Silicone Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-09-04,Apple AirTag Silicone Case Protective Cover Location Tracker Keychain Holder Sleeve (Black),Generic,kogan:39428,20,5.59,0,https://i.ebayimg.com/images/g/5cEAAOSwpYFk1Oyu/s-l1600.jpg | https://i.ebayimg.com/images/g/dzMAAOSw7-Rk1Oxf/s-l1600.jpg | https://i.ebayimg.com/images/g/KU0AAOSwEJ5k1Oxg/s-l1600.jpg | https://i.ebayimg.com/images/g/WMcAAOSw1~dk1Oxe/s-l1600.jpg | https://i.ebayimg.com/images/g/CJAAAOSwFQ5k1Oxd/s-l1600.jpg,"- AirTag Silicone Case Cover

- Designed specifically for Apple AirTag.

- Made from high-quality silicone material, providing a soft and flexible protective layer for the AirTag.

- The case cover is custom-fit for the AirTag, ensuring a snug and secure fit.

- Protects the AirTag from scratches, scuffs, and minor impacts.

- Features a keychain holder, allowing you to easily attach the AirTag to your keys, bag, or other belongings.

- The silicone case cover provides full coverage for the AirTag, including the front and back.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The case cover does not interfere with the AirTag's functionality, allowing it to work effectively for item tracking purposes.

- The silicone material offers a non-slip surface, preventing the AirTag from slipping out of place.

- Comes in various colors, allowing you to choose the one that matches your style or preferences.

- Lightweight and portable, adding minimal bulk to the AirTag and your belongings.

- The AirTag Silicone Case Cover is a practical and stylish solution to protect and personalize your AirTag while adding convenience with its keychain holder, making it easy to keep track of your valuables with Apple's item tracking technology.",1x AirTag Silicone Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-07-05,Apple AirTag Silicone Case Protective Cover Location Tracker Keychain Holder Sleeve (Blue),Generic,kogan:39428,0,5.59,0,https://i.ebayimg.com/images/g/Qy4AAOSwFEBk1OzD/s-l1600.jpg | https://i.ebayimg.com/images/g/dzMAAOSw7-Rk1Oxf/s-l1600.jpg | https://i.ebayimg.com/images/g/KU0AAOSwEJ5k1Oxg/s-l1600.jpg | https://i.ebayimg.com/images/g/WMcAAOSw1~dk1Oxe/s-l1600.jpg | https://i.ebayimg.com/images/g/CJAAAOSwFQ5k1Oxd/s-l1600.jpg,"- AirTag Silicone Case Cover

- Designed specifically for Apple AirTag.

- Made from high-quality silicone material, providing a soft and flexible protective layer for the AirTag.

- The case cover is custom-fit for the AirTag, ensuring a snug and secure fit.

- Protects the AirTag from scratches, scuffs, and minor impacts.

- Features a keychain holder, allowing you to easily attach the AirTag to your keys, bag, or other belongings.

- The silicone case cover provides full coverage for the AirTag, including the front and back.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The case cover does not interfere with the AirTag's functionality, allowing it to work effectively for item tracking purposes.

- The silicone material offers a non-slip surface, preventing the AirTag from slipping out of place.

- Comes in various colors, allowing you to choose the one that matches your style or preferences.

- Lightweight and portable, adding minimal bulk to the AirTag and your belongings.

- The AirTag Silicone Case Cover is a practical and stylish solution to protect and personalize your AirTag while adding convenience with its keychain holder, making it easy to keep track of your valuables with Apple's item tracking technology.",1x AirTag Silicone Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-10-04,Apple AirTag Silicone Case Protective Cover Location Tracker Keychain Holder Sleeve (White),Generic,kogan:39428,20,5.59,0,https://i.ebayimg.com/images/g/EXYAAOSwSFNk1Oy6/s-l1600.jpg | https://i.ebayimg.com/images/g/dzMAAOSw7-Rk1Oxf/s-l1600.jpg | https://i.ebayimg.com/images/g/KU0AAOSwEJ5k1Oxg/s-l1600.jpg | https://i.ebayimg.com/images/g/WMcAAOSw1~dk1Oxe/s-l1600.jpg | https://i.ebayimg.com/images/g/CJAAAOSwFQ5k1Oxd/s-l1600.jpg,"- AirTag Silicone Case Cover

- Designed specifically for Apple AirTag.

- Made from high-quality silicone material, providing a soft and flexible protective layer for the AirTag.

- The case cover is custom-fit for the AirTag, ensuring a snug and secure fit.

- Protects the AirTag from scratches, scuffs, and minor impacts.

- Features a keychain holder, allowing you to easily attach the AirTag to your keys, bag, or other belongings.

- The silicone case cover provides full coverage for the AirTag, including the front and back.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The case cover does not interfere with the AirTag's functionality, allowing it to work effectively for item tracking purposes.

- The silicone material offers a non-slip surface, preventing the AirTag from slipping out of place.

- Comes in various colors, allowing you to choose the one that matches your style or preferences.

- Lightweight and portable, adding minimal bulk to the AirTag and your belongings.

- The AirTag Silicone Case Cover is a practical and stylish solution to protect and personalize your AirTag while adding convenience with its keychain holder, making it easy to keep track of your valuables with Apple's item tracking technology.",1x AirTag Silicone Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-10-05,Apple AirTag Silicone Case Protective Cover Location Tracker Keychain Holder Sleeve (Green),Generic,kogan:39428,20,3.99,0,https://i.ebayimg.com/images/g/G04AAOSwHvFk1Oyn/s-l1600.jpg | https://i.ebayimg.com/images/g/dzMAAOSw7-Rk1Oxf/s-l1600.jpg | https://i.ebayimg.com/images/g/KU0AAOSwEJ5k1Oxg/s-l1600.jpg | https://i.ebayimg.com/images/g/WMcAAOSw1~dk1Oxe/s-l1600.jpg | https://i.ebayimg.com/images/g/CJAAAOSwFQ5k1Oxd/s-l1600.jpg,"- AirTag Silicone Case Cover

- Designed specifically for Apple AirTag.

- Made from high-quality silicone material, providing a soft and flexible protective layer for the AirTag.

- The case cover is custom-fit for the AirTag, ensuring a snug and secure fit.

- Protects the AirTag from scratches, scuffs, and minor impacts.

- Features a keychain holder, allowing you to easily attach the AirTag to your keys, bag, or other belongings.

- The silicone case cover provides full coverage for the AirTag, including the front and back.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The case cover does not interfere with the AirTag's functionality, allowing it to work effectively for item tracking purposes.

- The silicone material offers a non-slip surface, preventing the AirTag from slipping out of place.

- Comes in various colors, allowing you to choose the one that matches your style or preferences.

- Lightweight and portable, adding minimal bulk to the AirTag and your belongings.

- The AirTag Silicone Case Cover is a practical and stylish solution to protect and personalize your AirTag while adding convenience with its keychain holder, making it easy to keep track of your valuables with Apple's item tracking technology.",1x AirTag Silicone Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-06-02,Apple AirTag Leather Case Protective Shell Cover Location Tracker Keychain Holder Sleeve (Brown),Generic,kogan:39428,20,5.7,0,https://i.ebayimg.com/images/g/E0oAAOSwc3Zk1OoG/s-l1600.jpg | https://i.ebayimg.com/images/g/fUgAAOSwcl1k1Oml/s-l1600.jpg | https://i.ebayimg.com/images/g/SB8AAOSwGaNk1Omg/s-l1600.jpg | https://i.ebayimg.com/images/g/oCIAAOSwquRk1Ome/s-l1600.jpg | https://i.ebayimg.com/images/g/PK8AAOSwON5k1Omh/s-l1600.jpg | https://i.ebayimg.com/images/g/a-UAAOSw0tBk1Omj/s-l1600.jpg,"- Airtag Leather Case

- Specifically designed for Apple AirTag.

- Made from high-quality leather material, providing a luxurious and scratch-proof cover for the AirTag.

- The leather case offers excellent protection, shielding the AirTag from scratches, scuffs, and minor impacts.

- Features a keyring attachment, allowing you to easily attach the AirTag to your keys, bags, or other belongings.

- The leather material is soft and durable, ensuring a comfortable grip and long-lasting use.

- The case provides full coverage for the AirTag, including the front and back, for maximum protection.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The leather is scratch-proof, keeping the AirTag's surface free from damage and preserving its appearance.

- The case is lightweight and slim, adding minimal bulk to the AirTag and your belongings.

- The Airtag Leather Case is available in different colors and finishes, allowing you to choose one that matches your style or preferences.

- The leather case enhances the elegance and sophistication of the AirTag while ensuring secure attachment with the keyring.

- The Airtag Leather Case offers a premium and scratch-proof solution to protect and elevate the style of your AirTag, making it a perfect accessory for keeping track of your valuables with Apple's item tracking technology.",1x AirTag Leather Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-10-01,Apple AirTag Leather Case Protective Shell Cover Location Tracker Keychain Holder Sleeve  (Yellow),Generic,kogan:39428,20,5.7,0,https://i.ebayimg.com/images/g/hf0AAOSwH5tk1On6/s-l1600.jpg | https://i.ebayimg.com/images/g/fUgAAOSwcl1k1Oml/s-l1600.jpg | https://i.ebayimg.com/images/g/SB8AAOSwGaNk1Omg/s-l1600.jpg | https://i.ebayimg.com/images/g/oCIAAOSwquRk1Ome/s-l1600.jpg | https://i.ebayimg.com/images/g/PK8AAOSwON5k1Omh/s-l1600.jpg | https://i.ebayimg.com/images/g/a-UAAOSw0tBk1Omj/s-l1600.jpg,"- Airtag Leather Case

- Specifically designed for Apple AirTag.

- Made from high-quality leather material, providing a luxurious and scratch-proof cover for the AirTag.

- The leather case offers excellent protection, shielding the AirTag from scratches, scuffs, and minor impacts.

- Features a keyring attachment, allowing you to easily attach the AirTag to your keys, bags, or other belongings.

- The leather material is soft and durable, ensuring a comfortable grip and long-lasting use.

- The case provides full coverage for the AirTag, including the front and back, for maximum protection.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The leather is scratch-proof, keeping the AirTag's surface free from damage and preserving its appearance.

- The case is lightweight and slim, adding minimal bulk to the AirTag and your belongings.

- The Airtag Leather Case is available in different colors and finishes, allowing you to choose one that matches your style or preferences.

- The leather case enhances the elegance and sophistication of the AirTag while ensuring secure attachment with the keyring.

- The Airtag Leather Case offers a premium and scratch-proof solution to protect and elevate the style of your AirTag, making it a perfect accessory for keeping track of your valuables with Apple's item tracking technology.",1x AirTag Leather Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-08-01,Apple AirTag Leather Case Protective Shell Cover Location Tracker Keychain Holder Sleeve  (Red),Generic,kogan:39428,20,5.7,0,https://i.ebayimg.com/images/g/PmoAAOSwoJFk1Onl/s-l1600.jpg| https://i.ebayimg.com/images/g/fUgAAOSwcl1k1Oml/s-l1600.jpg | https://i.ebayimg.com/images/g/SB8AAOSwGaNk1Omg/s-l1600.jpg | https://i.ebayimg.com/images/g/oCIAAOSwquRk1Ome/s-l1600.jpg | https://i.ebayimg.com/images/g/PK8AAOSwON5k1Omh/s-l1600.jpg | https://i.ebayimg.com/images/g/a-UAAOSw0tBk1Omj/s-l1600.jpg,"- Airtag Leather Case

- Specifically designed for Apple AirTag.

- Made from high-quality leather material, providing a luxurious and scratch-proof cover for the AirTag.

- The leather case offers excellent protection, shielding the AirTag from scratches, scuffs, and minor impacts.

- Features a keyring attachment, allowing you to easily attach the AirTag to your keys, bags, or other belongings.

- The leather material is soft and durable, ensuring a comfortable grip and long-lasting use.

- The case provides full coverage for the AirTag, including the front and back, for maximum protection.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The leather is scratch-proof, keeping the AirTag's surface free from damage and preserving its appearance.

- The case is lightweight and slim, adding minimal bulk to the AirTag and your belongings.

- The Airtag Leather Case is available in different colors and finishes, allowing you to choose one that matches your style or preferences.

- The leather case enhances the elegance and sophistication of the AirTag while ensuring secure attachment with the keyring.

- The Airtag Leather Case offers a premium and scratch-proof solution to protect and elevate the style of your AirTag, making it a perfect accessory for keeping track of your valuables with Apple's item tracking technology.",1x AirTag Leather Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-06-01,Apple AirTag Leather Case Protective Shell Cover Location Tracker Keychain Holder Sleeve  (Black),Generic,kogan:39428,20,5.7,0,https://i.ebayimg.com/images/g/LIkAAOSwX2Bk1OnT/s-l1600.jpg | https://i.ebayimg.com/images/g/fUgAAOSwcl1k1Oml/s-l1600.jpg | https://i.ebayimg.com/images/g/SB8AAOSwGaNk1Omg/s-l1600.jpg | https://i.ebayimg.com/images/g/oCIAAOSwquRk1Ome/s-l1600.jpg | https://i.ebayimg.com/images/g/PK8AAOSwON5k1Omh/s-l1600.jpg | https://i.ebayimg.com/images/g/a-UAAOSw0tBk1Omj/s-l1600.jpg,"- Airtag Leather Case

- Specifically designed for Apple AirTag.

- Made from high-quality leather material, providing a luxurious and scratch-proof cover for the AirTag.

- The leather case offers excellent protection, shielding the AirTag from scratches, scuffs, and minor impacts.

- Features a keyring attachment, allowing you to easily attach the AirTag to your keys, bags, or other belongings.

- The leather material is soft and durable, ensuring a comfortable grip and long-lasting use.

- The case provides full coverage for the AirTag, including the front and back, for maximum protection.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The leather is scratch-proof, keeping the AirTag's surface free from damage and preserving its appearance.

- The case is lightweight and slim, adding minimal bulk to the AirTag and your belongings.

- The Airtag Leather Case is available in different colors and finishes, allowing you to choose one that matches your style or preferences.

- The leather case enhances the elegance and sophistication of the AirTag while ensuring secure attachment with the keyring.

- The Airtag Leather Case offers a premium and scratch-proof solution to protect and elevate the style of your AirTag, making it a perfect accessory for keeping track of your valuables with Apple's item tracking technology.",1x AirTag Leather Case Cover,,,2,AU,,,,,
[KG]/[C5] E0-09-01,Apple AirTag Leather Case Protective Shell Cover Location Tracker Keychain Holder Sleeve  (Green),Generic,kogan:39428,20,5.7,0,https://i.ebayimg.com/images/g/9aEAAOSw5eVk1OoO/s-l1600.jpg| https://i.ebayimg.com/images/g/fUgAAOSwcl1k1Oml/s-l1600.jpg | https://i.ebayimg.com/images/g/SB8AAOSwGaNk1Omg/s-l1600.jpg | https://i.ebayimg.com/images/g/oCIAAOSwquRk1Ome/s-l1600.jpg | https://i.ebayimg.com/images/g/PK8AAOSwON5k1Omh/s-l1600.jpg | https://i.ebayimg.com/images/g/a-UAAOSw0tBk1Omj/s-l1600.jpg,"- Airtag Leather Case

- Specifically designed for Apple AirTag.

- Made from high-quality leather material, providing a luxurious and scratch-proof cover for the AirTag.

- The leather case offers excellent protection, shielding the AirTag from scratches, scuffs, and minor impacts.

- Features a keyring attachment, allowing you to easily attach the AirTag to your keys, bags, or other belongings.

- The leather material is soft and durable, ensuring a comfortable grip and long-lasting use.

- The case provides full coverage for the AirTag, including the front and back, for maximum protection.

- Precise cutouts for easy access to the AirTag's speaker and setup button.

- The leather is scratch-proof, keeping the AirTag's surface free from damage and preserving its appearance.

- The case is lightweight and slim, adding minimal bulk to the AirTag and your belongings.

- The Airtag Leather Case is available in different colors and finishes, allowing you to choose one that matches your style or preferences.

- The leather case enhances the elegance and sophistication of the AirTag while ensuring secure attachment with the keyring.

- The Airtag Leather Case offers a premium and scratch-proof solution to protect and elevate the style of your AirTag, making it a perfect accessory for keeping track of your valuables with Apple's item tracking technology.",1x AirTag Leather Case Cover,,,2,AU,,,,,
